character,event_summary,paragraph_num,book_num,book_title
Borgin,"“I am in something of a hurry, Borgin, I have important business elsewhere today —”",391,2,Harry Potter And The Chamber Of Secrets
Harry,Harry wiped his forehead on his sleeve as Draco turned away.,394,2,Harry Potter And The Chamber Of Secrets
Borgin,"Muttering darkly, Mr. Borgin disappeared into a back room.",398,2,Harry Potter And The Chamber Of Secrets
Harry,"Harry waited for a minute in case he came back, then, quietly as he could, slipped out of the cabinet, past the glass cases, and out of the shop door.",398,2,Harry Potter And The Chamber Of Secrets
Harry,"Clutching his broken glasses to his face, Harry stared around.",399,2,Harry Potter And The Chamber Of Secrets
Burkes,"The one he’d just left, Borgin and Burkes, looked like the largest, but opposite was a nasty window display of shrunken heads and, two doors down, a large cage was alive with gigantic black spiders.",399,2,Harry Potter And The Chamber Of Secrets
Borgin,"The one he’d just left, Borgin and Burkes, looked like the largest, but opposite was a nasty window display of shrunken heads and, two doors down, a large cage was alive with gigantic black spiders.",399,2,Harry Potter And The Chamber Of Secrets
Knockturn Alley,An old wooden street sign hanging over a shop selling poisonous candles told him he was in Knockturn Alley.,400,2,Harry Potter And The Chamber Of Secrets
Harry,"“Skulkin’ around Knockturn Alley, I dunno dodgy place, Harry — don’ want no one ter see yeh down there —”",406,2,Harry Potter And The Chamber Of Secrets
Yeh,"“Skulkin’ around Knockturn Alley, I dunno dodgy place, Harry — don’ want no one ter see yeh down there —”",406,2,Harry Potter And The Chamber Of Secrets
Knockturn Alley,"“Skulkin’ around Knockturn Alley, I dunno dodgy place, Harry — don’ want no one ter see yeh down there —”",406,2,Harry Potter And The Chamber Of Secrets
Harry,Harry explained all about Dobby and the Dursleys.,410,2,Harry Potter And The Chamber Of Secrets
Dobby,Harry explained all about Dobby and the Dursleys.,410,2,Harry Potter And The Chamber Of Secrets
Dursleys,Harry explained all about Dobby and the Dursleys.,410,2,Harry Potter And The Chamber Of Secrets
Harry,"“Oh, Harry — oh, my dear — you could have been anywhere —”",418,2,Harry Potter And The Chamber Of Secrets
Burkes,“Guess who I saw in Borgin and Burkes?”,421,2,Harry Potter And The Chamber Of Secrets
Weasley,Mr. Weasley was insisting on taking the Grangers off to the Leaky Cauldron for a drink.,429,2,Harry Potter And The Chamber Of Secrets
Grangers,Mr. Weasley was insisting on taking the Grangers off to the Leaky Cauldron for a drink.,429,2,Harry Potter And The Chamber Of Secrets
Percy,"In Gambol and Japes Wizarding Joke Shop, they met Fred, George, and Lee Jordan, who were stocking up on Dr. Filibuster’s Fabulous Wet-Start, No-Heat Fireworks, and in a tiny junk shop full of broken wands, lopsided brass scales, and old cloaks covered in potion stains they found Percy, deeply immersed in a small and deeply boring book called Prefects Who Gained Power.",431,2,Harry Potter And The Chamber Of Secrets
Gambol,"In Gambol and Japes Wizarding Joke Shop, they met Fred, George, and Lee Jordan, who were stocking up on Dr. Filibuster’s Fabulous Wet-Start, No-Heat Fireworks, and in a tiny junk shop full of broken wands, lopsided brass scales, and old cloaks covered in potion stains they found Percy, deeply immersed in a small and deeply boring book called Prefects Who Gained Power.",431,2,Harry Potter And The Chamber Of Secrets
Fred,"In Gambol and Japes Wizarding Joke Shop, they met Fred, George, and Lee Jordan, who were stocking up on Dr. Filibuster’s Fabulous Wet-Start, No-Heat Fireworks, and in a tiny junk shop full of broken wands, lopsided brass scales, and old cloaks covered in potion stains they found Percy, deeply immersed in a small and deeply boring book called Prefects Who Gained Power.",431,2,Harry Potter And The Chamber Of Secrets
Lee Jordan,"In Gambol and Japes Wizarding Joke Shop, they met Fred, George, and Lee Jordan, who were stocking up on Dr. Filibuster’s Fabulous Wet-Start, No-Heat Fireworks, and in a tiny junk shop full of broken wands, lopsided brass scales, and old cloaks covered in potion stains they found Percy, deeply immersed in a small and deeply boring book called Prefects Who Gained Power.",431,2,Harry Potter And The Chamber Of Secrets
Filibuster’S Fabulous Wet-Start,"In Gambol and Japes Wizarding Joke Shop, they met Fred, George, and Lee Jordan, who were stocking up on Dr. Filibuster’s Fabulous Wet-Start, No-Heat Fireworks, and in a tiny junk shop full of broken wands, lopsided brass scales, and old cloaks covered in potion stains they found Percy, deeply immersed in a small and deeply boring book called Prefects Who Gained Power.",431,2,Harry Potter And The Chamber Of Secrets
Japes Wizarding Joke Shop,"In Gambol and Japes Wizarding Joke Shop, they met Fred, George, and Lee Jordan, who were stocking up on Dr. Filibuster’s Fabulous Wet-Start, No-Heat Fireworks, and in a tiny junk shop full of broken wands, lopsided brass scales, and old cloaks covered in potion stains they found Percy, deeply immersed in a small and deeply boring book called Prefects Who Gained Power.",431,2,Harry Potter And The Chamber Of Secrets
Ron,"“A study of Hogwarts prefects and their later careers,” Ron read aloud off the back cover.",432,2,Harry Potter And The Chamber Of Secrets
Harry,"“’Course, he’s very ambitious, Percy, he’s got it all planned out.…He wants to be Minister of Magic…” Ron told Harry and Hermione in an undertone as they left Percy to it.",433,2,Harry Potter And The Chamber Of Secrets
Ron,"“’Course, he’s very ambitious, Percy, he’s got it all planned out.…He wants to be Minister of Magic…” Ron told Harry and Hermione in an undertone as they left Percy to it.",433,2,Harry Potter And The Chamber Of Secrets
Percy,"“’Course, he’s very ambitious, Percy, he’s got it all planned out.…He wants to be Minister of Magic…” Ron told Harry and Hermione in an undertone as they left Percy to it.",433,2,Harry Potter And The Chamber Of Secrets
Gilderoy Lockhart,"A long line wound right to the back of the shop, where Gilderoy Lockhart was signing his books.",437,2,Harry Potter And The Chamber Of Secrets
Granger,"They each grabbed a copy of The Standard Book of Spells, Grade 2 and sneaked up the line to where the rest of the Weasleys were standing with Mr. and Mrs. Granger.",437,2,Harry Potter And The Chamber Of Secrets
Weasleys,"They each grabbed a copy of The Standard Book of Spells, Grade 2 and sneaked up the line to where the rest of the Weasleys were standing with Mr. and Mrs. Granger.",437,2,Harry Potter And The Chamber Of Secrets
Grade 2,"They each grabbed a copy of The Standard Book of Spells, Grade 2 and sneaked up the line to where the rest of the Weasleys were standing with Mr. and Mrs. Granger.",437,2,Harry Potter And The Chamber Of Secrets
Ron,"“Out of the way, there,” he snarled at Ron, moving back to get a better shot.",441,2,Harry Potter And The Chamber Of Secrets
Ron,"“Big deal,” said Ron, rubbing his foot where the photographer had stepped on it.",442,2,Harry Potter And The Chamber Of Secrets
Gilderoy Lockhart,Gilderoy Lockhart heard him.,443,2,Harry Potter And The Chamber Of Secrets
Weasleys,"Harry’s face burned as Lockhart shook his hand for the photographer, who was clicking away madly, wafting thick smoke over the Weasleys.",444,2,Harry Potter And The Chamber Of Secrets
Harry’S,"Harry’s face burned as Lockhart shook his hand for the photographer, who was clicking away madly, wafting thick smoke over the Weasleys.",444,2,Harry Potter And The Chamber Of Secrets
Malfoy,"“Famous Harry Potter,” said Malfoy.",452,2,Harry Potter And The Chamber Of Secrets
Malfoy,"“Busy time at the Ministry, I hear,” said Mr. Malfoy.",460,2,Harry Potter And The Chamber Of Secrets
Ginny,"He reached into Ginny’s cauldron and extracted, from amid the glossy Lockhart books, a very old, very battered copy of A Beginner’s Guide to Transfiguration.",461,2,Harry Potter And The Chamber Of Secrets
Malfoy,"“We have a very different idea of what disgraces the name of wizard, Malfoy,” he said.",464,2,Harry Potter And The Chamber Of Secrets
Weasley,"Dozens of heavy spellbooks came thundering down on all their heads; there was a yell of, “Get him, Dad!” from Fred or George; Mrs. Weasley was shrieking, “No, Arthur, no!”; the crowd stampeded backward, knocking more shelves over; “Gentlemen, please — please!”",466,2,Harry Potter And The Chamber Of Secrets
Fred,"Dozens of heavy spellbooks came thundering down on all their heads; there was a yell of, “Get him, Dad!” from Fred or George; Mrs. Weasley was shrieking, “No, Arthur, no!”; the crowd stampeded backward, knocking more shelves over; “Gentlemen, please — please!”",466,2,Harry Potter And The Chamber Of Secrets
Arthur,"Dozens of heavy spellbooks came thundering down on all their heads; there was a yell of, “Get him, Dad!” from Fred or George; Mrs. Weasley was shrieking, “No, Arthur, no!”; the crowd stampeded backward, knocking more shelves over; “Gentlemen, please — please!”",466,2,Harry Potter And The Chamber Of Secrets
George,"Dozens of heavy spellbooks came thundering down on all their heads; there was a yell of, “Get him, Dad!” from Fred or George; Mrs. Weasley was shrieking, “No, Arthur, no!”; the crowd stampeded backward, knocking more shelves over; “Gentlemen, please — please!”",466,2,Harry Potter And The Chamber Of Secrets
Weasley,In an instant he had pulled Mr. Weasley and Mr. Malfoy apart.,467,2,Harry Potter And The Chamber Of Secrets
Malfoy,In an instant he had pulled Mr. Weasley and Mr. Malfoy apart.,467,2,Harry Potter And The Chamber Of Secrets
Malfoy,"“Rotten ter the core, the whole family, everyone knows that — no Malfoy’s worth listenin’ ter — bad blood, that’s what it is — come on now — let’s get outta here.”",469,2,Harry Potter And The Chamber Of Secrets
Weasley,"They hurried up the street, the Grangers shaking with fright and Mrs. Weasley beside herself with fury.",470,2,Harry Potter And The Chamber Of Secrets
Grangers,"They hurried up the street, the Grangers shaking with fright and Mrs. Weasley beside herself with fury.",470,2,Harry Potter And The Chamber Of Secrets
Harry,Harry took off his glasses and put them safely in his pocket before helping himself to Floo powder.,474,2,Harry Potter And The Chamber Of Secrets
Floo,Harry took off his glasses and put them safely in his pocket before helping himself to Floo powder.,474,2,Harry Potter And The Chamber Of Secrets
Ginny,"Mrs. Weasley dashed about in a bad mood looking for spare socks and quills; people kept colliding on the stairs, half-dressed with bits of toast in their hands; and Mr. Weasley nearly broke his neck, tripping over a stray chicken as he crossed the yard carrying Ginny’s trunk to the car.",477,2,Harry Potter And The Chamber Of Secrets
Weasley,"Mrs. Weasley dashed about in a bad mood looking for spare socks and quills; people kept colliding on the stairs, half-dressed with bits of toast in their hands; and Mr. Weasley nearly broke his neck, tripping over a stray chicken as he crossed the yard carrying Ginny’s trunk to the car.",477,2,Harry Potter And The Chamber Of Secrets
Harry,"Harry couldn’t see how eight people, six large trunks, two owls, and a rat were going to fit into one small Ford Anglia.",478,2,Harry Potter And The Chamber Of Secrets
Weasley,Mr. Weasley dashed across the road to get trolleys for their trunks and they all hurried into the station.,484,2,Harry Potter And The Chamber Of Secrets
Harry,Harry had caught the Hogwarts Express the previous year.,485,2,Harry Potter And The Chamber Of Secrets
Harry,Harry made sure that Hedwig’s cage was safely wedged on top of his trunk and wheeled his trolley around to face the barrier.,490,2,Harry Potter And The Chamber Of Secrets
Harry,"“Lost control of the trolley,” Harry gasped, clutching his ribs as he got up.",492,2,Harry Potter And The Chamber Of Secrets
Harry,Harry’s feeling of panic turned suddenly to excitement.,505,2,Harry Potter And The Chamber Of Secrets
